Reporting.Area,MMWR.Year,MMWR.Week,Ehrlichiosis_Anaplasmosis_Cases_Count,Date
AMER. SAMOA,2017,18,0,4/30/2017
MINNESOTA,2017,18,0,4/30/2017
GEORGIA,2017,18,0,4/30/2017
MID. ATLANTIC,2017,18,0,4/30/2017
NEW ENGLAND,2017,18,0,4/30/2017
C.N.M.I.,2017,18,0,4/30/2017
WASHINGTON,2017,18,0,4/30/2017
UTAH,2017,18,0,4/30/2017
MAINE,2017,18,0,4/30/2017
WEST VIRGINIA,2017,18,0,4/30/2017
MASSACHUSETTS,2017,18,0,4/30/2017
W.S. CENTRAL,2017,18,1,4/30/2017
NEW JERSEY,2017,18,0,4/30/2017
PACIFIC,2017,18,0,4/30/2017
KANSAS,2017,18,0,4/30/2017
UNITED STATES,2017,18,7,4/30/2017
TEXAS,2017,18,0,4/30/2017
TENNESSEE,2017,18,2,4/30/2017
VIRGINIA,2017,18,0,4/30/2017
IDAHO,2017,18,0,4/30/2017
ARKANSAS,2017,18,0,4/30/2017
MISSISSIPPI,2017,18,0,4/30/2017
MONTANA,2017,18,0,4/30/2017
LOUISIANA,2017,18,0,4/30/2017
ALABAMA,2017,18,0,4/30/2017
NEW MEXICO,2017,18,0,4/30/2017
W.N. CENTRAL,2017,18,2,4/30/2017
SOUTH DAKOTA,2017,18,0,4/30/2017
MISSOURI,2017,18,2,4/30/2017
E.S. CENTRAL,2017,18,3,4/30/2017
CONNECTICUT,2017,18,0,4/30/2017
KENTUCKY,2017,18,1,4/30/2017
S. ATLANTIC,2017,18,1,4/30/2017
RHODE ISLAND,2017,18,0,4/30/2017
PENNSYLVANIA,2017,18,0,4/30/2017
CALIFORNIA,2017,19,0,5/7/2017
WASHINGTON,2017,19,0,5/7/2017
MONTANA,2017,19,0,5/7/2017
ARKANSAS,2017,19,4,5/7/2017
HAWAII,2017,19,0,5/7/2017
C.N.M.I.,2017,19,0,5/7/2017
NEW HAMPSHIRE,2017,19,0,5/7/2017
NEVADA,2017,19,0,5/7/2017
GUAM,2017,19,0,5/7/2017
SOUTH CAROLINA,2017,19,0,5/7/2017
ALASKA,2017,19,0,5/7/2017
ARIZONA,2017,19,0,5/7/2017
TENNESSEE,2017,19,0,5/7/2017
MOUNTAIN,2017,19,0,5/7/2017
MISSISSIPPI,2017,19,0,5/7/2017
IOWA,2017,19,0,5/7/2017
NEW MEXICO,2017,19,0,5/7/2017
NEW ENGLAND,2017,19,0,5/7/2017
MASSACHUSETTS,2017,19,0,5/7/2017
WEST VIRGINIA,2017,19,0,5/7/2017
LOUISIANA,2017,19,0,5/7/2017
S. ATLANTIC,2017,19,2,5/7/2017
ALABAMA,2017,19,0,5/7/2017
VIRGINIA,2017,19,1,5/7/2017
WISCONSIN,2017,19,0,5/7/2017
W.N. CENTRAL,2017,19,2,5/7/2017
MICHIGAN,2017,19,0,5/7/2017
PENNSYLVANIA,2017,19,0,5/7/2017
NEBRASKA,2017,19,0,5/7/2017
PACIFIC,2017,19,0,5/7/2017
DELAWARE,2017,19,0,5/7/2017
UNITED STATES,2017,19,14,5/7/2017
MID. ATLANTIC,2017,19,4,5/7/2017
MARYLAND,2017,19,1,5/7/2017
E.N. CENTRAL,2017,19,1,5/7/2017
OHIO,2017,19,1,5/7/2017
OKLAHOMA,2017,19,0,5/7/2017
MINNESOTA,2017,19,0,5/7/2017
W.S. CENTRAL,2017,19,4,5/7/2017
WYOMING,2017,19,0,5/7/2017
DIST. OF COL.,2017,19,0,5/7/2017
NEW JERSEY,2017,19,0,5/7/2017
SOUTH DAKOTA,2017,19,0,5/7/2017
KANSAS,2017,19,0,5/7/2017
IDAHO,2017,19,0,5/7/2017
TEXAS,2017,19,0,5/7/2017
NORTH DAKOTA,2017,19,0,5/7/2017
MAINE,2017,19,0,5/7/2017
CONNECTICUT,2017,19,0,5/7/2017
ILLINOIS,2017,19,0,5/7/2017
INDIANA,2017,19,0,5/7/2017
E.S. CENTRAL,2017,19,1,5/7/2017
NEW YORK,2017,19,4,5/7/2017
KENTUCKY,2017,19,1,5/7/2017
MISSOURI,2017,19,2,5/7/2017
VIRGIN ISL.,2017,19,0,5/7/2017
COLORADO,2017,19,0,5/7/2017
NEW YORK CITY,2017,19,0,5/7/2017
AMER. SAMOA,2017,19,0,5/7/2017
PUERTO RICO,2017,19,0,5/7/2017
RHODE ISLAND,2017,19,0,5/7/2017
VERMONT,2017,19,0,5/7/2017
UTAH,2017,19,0,5/7/2017
OREGON,2017,19,0,5/7/2017
GEORGIA,2017,19,0,5/7/2017
FLORIDA,2017,19,0,5/7/2017
NORTH CAROLINA,2017,19,0,5/7/2017
MISSOURI,2017,20,3,5/14/2017
MONTANA,2017,20,0,5/14/2017
W.S. CENTRAL,2017,20,3,5/14/2017
UTAH,2017,20,0,5/14/2017
OKLAHOMA,2017,20,0,5/14/2017
ILLINOIS,2017,20,0,5/14/2017
RHODE ISLAND,2017,20,0,5/14/2017
WEST VIRGINIA,2017,20,0,5/14/2017
NEVADA,2017,20,0,5/14/2017
KANSAS,2017,20,0,5/14/2017
NEW HAMPSHIRE,2017,20,0,5/14/2017
VIRGIN ISL.,2017,20,0,5/14/2017
LOUISIANA,2017,20,0,5/14/2017
VERMONT,2017,20,1,5/14/2017
NEW ENGLAND,2017,20,1,5/14/2017
TEXAS,2017,20,0,5/14/2017
MOUNTAIN,2017,20,0,5/14/2017
PACIFIC,2017,20,0,5/14/2017
HAWAII,2017,20,0,5/14/2017
NORTH CAROLINA,2017,20,0,5/14/2017
KENTUCKY,2017,20,1,5/14/2017
CALIFORNIA,2017,20,0,5/14/2017
C.N.M.I.,2017,20,0,5/14/2017
GEORGIA,2017,20,0,5/14/2017
MASSACHUSETTS,2017,20,0,5/14/2017
NEW YORK CITY,2017,20,0,5/14/2017
PENNSYLVANIA,2017,20,0,5/14/2017
CONNECTICUT,2017,20,0,5/14/2017
COLORADO,2017,20,0,5/14/2017
PUERTO RICO,2017,20,0,5/14/2017
GUAM,2017,20,0,5/14/2017
VIRGINIA,2017,20,0,5/14/2017
E.N. CENTRAL,2017,20,0,5/14/2017
MINNESOTA,2017,20,0,5/14/2017
IOWA,2017,20,0,5/14/2017
OHIO,2017,20,0,5/14/2017
IDAHO,2017,20,0,5/14/2017
ARIZONA,2017,20,0,5/14/2017
DELAWARE,2017,20,0,5/14/2017
W.N. CENTRAL,2017,20,3,5/14/2017
MARYLAND,2017,20,0,5/14/2017
UNITED STATES,2017,20,12,5/14/2017
FLORIDA,2017,20,1,5/14/2017
TENNESSEE,2017,20,1,5/14/2017
WYOMING,2017,20,0,5/14/2017
NEW JERSEY,2017,20,0,5/14/2017
SOUTH DAKOTA,2017,20,0,5/14/2017
WASHINGTON,2017,20,0,5/14/2017
NORTH DAKOTA,2017,20,0,5/14/2017
ALASKA,2017,20,0,5/14/2017
WISCONSIN,2017,20,0,5/14/2017
DIST. OF COL.,2017,20,0,5/14/2017
E.S. CENTRAL,2017,20,2,5/14/2017
MISSISSIPPI,2017,20,0,5/14/2017
ALABAMA,2017,20,0,5/14/2017
MICHIGAN,2017,20,0,5/14/2017
NEW YORK,2017,20,2,5/14/2017
AMER. SAMOA,2017,20,0,5/14/2017
SOUTH CAROLINA,2017,20,0,5/14/2017
MAINE,2017,20,0,5/14/2017
NEBRASKA,2017,20,0,5/14/2017
NEW MEXICO,2017,20,0,5/14/2017
ARKANSAS,2017,20,3,5/14/2017
INDIANA,2017,20,0,5/14/2017
MID. ATLANTIC,2017,20,2,5/14/2017
OREGON,2017,20,0,5/14/2017
S. ATLANTIC,2017,20,1,5/14/2017
KANSAS,2017,28,0,7/9/2017
HAWAII,2017,21,0,5/21/2017
MASSACHUSETTS,2017,21,0,5/21/2017
WASHINGTON,2017,28,0,7/9/2017
SOUTH DAKOTA,2017,21,0,5/21/2017
ALASKA,2017,28,0,7/9/2017
TEXAS,2017,21,0,5/21/2017
MID. ATLANTIC,2017,28,6,7/9/2017
DELAWARE,2017,21,0,5/21/2017
WEST VIRGINIA,2017,21,0,5/21/2017
LOUISIANA,2017,21,0,5/21/2017
NEW YORK CITY,2017,28,4,7/9/2017
C.N.M.I.,2017,28,0,7/9/2017
ARKANSAS,2017,21,0,5/21/2017
TEXAS,2017,28,0,7/9/2017
COLORADO,2017,21,0,5/21/2017
MISSISSIPPI,2017,21,0,5/21/2017
VIRGINIA,2017,21,0,5/21/2017
MOUNTAIN,2017,21,0,5/21/2017
GEORGIA,2017,28,0,7/9/2017
W.S. CENTRAL,2017,28,4,7/9/2017
MONTANA,2017,21,0,5/21/2017
NEBRASKA,2017,21,0,5/21/2017
OKLAHOMA,2017,28,0,7/9/2017
DELAWARE,2017,28,0,7/9/2017
E.S. CENTRAL,2017,28,8,7/9/2017
INDIANA,2017,21,0,5/21/2017
IOWA,2017,28,0,7/9/2017
ALASKA,2017,21,0,5/21/2017
C.N.M.I.,2017,21,0,5/21/2017
ILLINOIS,2017,28,0,7/9/2017
ARIZONA,2017,21,0,5/21/2017
MISSISSIPPI,2017,28,0,7/9/2017
IDAHO,2017,21,0,5/21/2017
GEORGIA,2017,21,0,5/21/2017
INDIANA,2017,28,0,7/9/2017
NORTH DAKOTA,2017,21,0,5/21/2017
FLORIDA,2017,28,0,7/9/2017
OHIO,2017,28,0,7/9/2017
KENTUCKY,2017,28,5,7/9/2017
NEW MEXICO,2017,21,0,5/21/2017
NEW MEXICO,2017,28,0,7/9/2017
RHODE ISLAND,2017,28,0,7/9/2017
NEBRASKA,2017,28,0,7/9/2017
ARKANSAS,2017,28,4,7/9/2017
MINNESOTA,2017,28,0,7/9/2017
GUAM,2017,21,0,5/21/2017
DIST. OF COL.,2017,28,0,7/9/2017
VIRGIN ISL.,2017,28,0,7/9/2017
SOUTH CAROLINA,2017,28,0,7/9/2017
NEVADA,2017,21,0,5/21/2017
VIRGIN ISL.,2017,21,0,5/21/2017
SOUTH CAROLINA,2017,21,0,5/21/2017
KANSAS,2017,21,0,5/21/2017
NORTH CAROLINA,2017,28,0,7/9/2017
DIST. OF COL.,2017,21,0,5/21/2017
IDAHO,2017,28,0,7/9/2017
CONNECTICUT,2017,21,0,5/21/2017
WASHINGTON,2017,21,0,5/21/2017
OHIO,2017,21,0,5/21/2017
WYOMING,2017,21,0,5/21/2017
UTAH,2017,21,0,5/21/2017
AMER. SAMOA,2017,21,0,5/21/2017
PUERTO RICO,2017,21,0,5/21/2017
ILLINOIS,2017,21,0,5/21/2017
W.N. CENTRAL,2017,28,7,7/9/2017
NEW JERSEY,2017,21,0,5/21/2017
OREGON,2017,21,0,5/21/2017
NEW YORK,2017,21,0,5/21/2017
E.N. CENTRAL,2017,21,1,5/21/2017
NORTH CAROLINA,2017,21,0,5/21/2017
ALABAMA,2017,21,0,5/21/2017
WISCONSIN,2017,21,1,5/21/2017
MINNESOTA,2017,21,0,5/21/2017
NEW HAMPSHIRE,2017,21,0,5/21/2017
PACIFIC,2017,21,0,5/21/2017
MICHIGAN,2017,21,0,5/21/2017
MISSOURI,2017,21,6,5/21/2017
IOWA,2017,21,0,5/21/2017
CALIFORNIA,2017,21,0,5/21/2017
FLORIDA,2017,21,0,5/21/2017
VERMONT,2017,21,0,5/21/2017
MAINE,2017,21,0,5/21/2017
NEW YORK CITY,2017,21,0,5/21/2017
MARYLAND,2017,21,0,5/21/2017
E.S. CENTRAL,2017,21,3,5/21/2017
OKLAHOMA,2017,21,0,5/21/2017
MID. ATLANTIC,2017,21,0,5/21/2017
TENNESSEE,2017,21,2,5/21/2017
S. ATLANTIC,2017,21,0,5/21/2017
UNITED STATES,2017,21,10,5/21/2017
RHODE ISLAND,2017,21,0,5/21/2017
NEW ENGLAND,2017,21,0,5/21/2017
KENTUCKY,2017,21,1,5/21/2017
PENNSYLVANIA,2017,21,0,5/21/2017
W.S. CENTRAL,2017,21,0,5/21/2017
W.N. CENTRAL,2017,21,6,5/21/2017
NEW JERSEY,2017,22,0,5/28/2017
RHODE ISLAND,2017,22,0,5/28/2017
W.N. CENTRAL,2017,22,3,5/28/2017
W.S. CENTRAL,2017,22,3,5/28/2017
UNITED STATES,2017,22,11,5/28/2017
NEW MEXICO,2017,22,0,5/28/2017
PACIFIC,2017,22,0,5/28/2017
ILLINOIS,2017,22,0,5/28/2017
WASHINGTON,2017,22,0,5/28/2017
LOUISIANA,2017,22,0,5/28/2017
MOUNTAIN,2017,22,0,5/28/2017
MASSACHUSETTS,2017,22,0,5/28/2017
NEW YORK CITY,2017,22,1,5/28/2017
TENNESSEE,2017,22,0,5/28/2017
NEBRASKA,2017,22,0,5/28/2017
NEW HAMPSHIRE,2017,22,0,5/28/2017
OKLAHOMA,2017,22,1,5/28/2017
ALASKA,2017,22,0,5/28/2017
GUAM,2017,22,0,5/28/2017
DELAWARE,2017,22,0,5/28/2017
VIRGIN ISL.,2017,22,0,5/28/2017
MARYLAND,2017,22,0,5/28/2017
PUERTO RICO,2017,22,0,5/28/2017
COLORADO,2017,22,0,5/28/2017
PENNSYLVANIA,2017,22,0,5/28/2017
WISCONSIN,2017,22,0,5/28/2017
OHIO,2017,22,0,5/28/2017
WYOMING,2017,22,0,5/28/2017
C.N.M.I.,2017,22,0,5/28/2017
OREGON,2017,22,0,5/28/2017
NEW ENGLAND,2017,22,0,5/28/2017
TEXAS,2017,22,0,5/28/2017
NEVADA,2017,22,0,5/28/2017
KANSAS,2017,22,0,5/28/2017
GEORGIA,2017,22,0,5/28/2017
KENTUCKY,2017,22,1,5/28/2017
NORTH DAKOTA,2017,22,0,5/28/2017
IOWA,2017,22,0,5/28/2017
HAWAII,2017,22,0,5/28/2017
UTAH,2017,22,0,5/28/2017
MONTANA,2017,22,0,5/28/2017
E.S. CENTRAL,2017,22,1,5/28/2017
INDIANA,2017,22,0,5/28/2017
NORTH CAROLINA,2017,22,0,5/28/2017
WEST VIRGINIA,2017,22,0,5/28/2017
FLORIDA,2017,22,0,5/28/2017
E.N. CENTRAL,2017,22,0,5/28/2017
AMER. SAMOA,2017,22,0,5/28/2017
DIST. OF COL.,2017,22,0,5/28/2017
CONNECTICUT,2017,22,0,5/28/2017
SOUTH CAROLINA,2017,22,0,5/28/2017
S. ATLANTIC,2017,22,3,5/28/2017
ARIZONA,2017,22,0,5/28/2017
SOUTH DAKOTA,2017,22,0,5/28/2017
VIRGINIA,2017,22,3,5/28/2017
MID. ATLANTIC,2017,22,1,5/28/2017
CALIFORNIA,2017,22,0,5/28/2017
MAINE,2017,22,0,5/28/2017
ARKANSAS,2017,22,2,5/28/2017
MISSISSIPPI,2017,22,0,5/28/2017
MICHIGAN,2017,22,0,5/28/2017
MINNESOTA,2017,22,0,5/28/2017
IDAHO,2017,22,0,5/28/2017
ALABAMA,2017,22,0,5/28/2017
MISSOURI,2017,22,3,5/28/2017
VERMONT,2017,22,0,5/28/2017
NEW YORK,2017,22,0,5/28/2017
SOUTH CAROLINA,2017,23,0,6/4/2017
ALABAMA,2017,23,0,6/4/2017
NEW HAMPSHIRE,2017,23,0,6/4/2017
WISCONSIN,2017,23,0,6/4/2017
E.N. CENTRAL,2017,23,0,6/4/2017
NEW ENGLAND,2017,23,0,6/4/2017
RHODE ISLAND,2017,23,0,6/4/2017
CALIFORNIA,2017,23,0,6/4/2017
GEORGIA,2017,23,0,6/4/2017
LOUISIANA,2017,23,0,6/4/2017
AMER. SAMOA,2017,23,0,6/4/2017
OHIO,2017,23,0,6/4/2017
NEW YORK,2017,23,2,6/4/2017
NORTH CAROLINA,2017,23,0,6/4/2017
MISSISSIPPI,2017,23,0,6/4/2017
OKLAHOMA,2017,23,0,6/4/2017
MONTANA,2017,23,0,6/4/2017
ARIZONA,2017,23,0,6/4/2017
COLORADO,2017,23,0,6/4/2017
NEBRASKA,2017,23,0,6/4/2017
UTAH,2017,23,0,6/4/2017
NEW MEXICO,2017,23,0,6/4/2017
VERMONT,2017,23,0,6/4/2017
S. ATLANTIC,2017,23,2,6/4/2017
KANSAS,2017,23,0,6/4/2017
ILLINOIS,2017,23,0,6/4/2017
PUERTO RICO,2017,23,0,6/4/2017
MID. ATLANTIC,2017,23,3,6/4/2017
WYOMING,2017,23,0,6/4/2017
SOUTH DAKOTA,2017,23,0,6/4/2017
HAWAII,2017,23,0,6/4/2017
GUAM,2017,23,0,6/4/2017
VIRGINIA,2017,23,0,6/4/2017
IDAHO,2017,23,0,6/4/2017
W.S. CENTRAL,2017,23,5,6/4/2017
MINNESOTA,2017,23,0,6/4/2017
KENTUCKY,2017,23,6,6/4/2017
MISSOURI,2017,23,6,6/4/2017
MARYLAND,2017,23,2,6/4/2017
UNITED STATES,2017,23,23,6/4/2017
NEW YORK CITY,2017,23,1,6/4/2017
MICHIGAN,2017,23,0,6/4/2017
W.N. CENTRAL,2017,23,6,6/4/2017
OREGON,2017,23,0,6/4/2017
MAINE,2017,23,0,6/4/2017
E.S. CENTRAL,2017,23,7,6/4/2017
VIRGIN ISL.,2017,23,0,6/4/2017
PENNSYLVANIA,2017,23,0,6/4/2017
ARKANSAS,2017,23,4,6/4/2017
TENNESSEE,2017,23,1,6/4/2017
IOWA,2017,23,0,6/4/2017
MASSACHUSETTS,2017,23,0,6/4/2017
CONNECTICUT,2017,23,0,6/4/2017
DIST. OF COL.,2017,23,0,6/4/2017
MOUNTAIN,2017,23,0,6/4/2017
INDIANA,2017,23,0,6/4/2017
WEST VIRGINIA,2017,23,0,6/4/2017
FLORIDA,2017,23,0,6/4/2017
WASHINGTON,2017,23,0,6/4/2017
NEVADA,2017,23,0,6/4/2017
DELAWARE,2017,23,0,6/4/2017
ALASKA,2017,23,0,6/4/2017
PACIFIC,2017,23,0,6/4/2017
NEW JERSEY,2017,23,0,6/4/2017
C.N.M.I.,2017,23,0,6/4/2017
TEXAS,2017,23,1,6/4/2017
NORTH DAKOTA,2017,23,0,6/4/2017
COLORADO,2017,24,0,6/11/2017
W.N. CENTRAL,2017,24,6,6/11/2017
S. ATLANTIC,2017,24,6,6/11/2017
MISSISSIPPI,2017,24,0,6/11/2017
UTAH,2017,24,0,6/11/2017
IOWA,2017,24,0,6/11/2017
ARIZONA,2017,24,0,6/11/2017
ILLINOIS,2017,24,0,6/11/2017
NEW YORK CITY,2017,24,1,6/11/2017
UNITED STATES,2017,24,21,6/11/2017
CALIFORNIA,2017,24,0,6/11/2017
NEW JERSEY,2017,24,0,6/11/2017
MONTANA,2017,24,0,6/11/2017
ARKANSAS,2017,24,4,6/11/2017
OKLAHOMA,2017,24,0,6/11/2017
GUAM,2017,24,0,6/11/2017
ALABAMA,2017,24,0,6/11/2017
MASSACHUSETTS,2017,24,0,6/11/2017
W.N. CENTRAL,2017,31,4,7/30/2017
NEW YORK,2017,24,1,6/11/2017
KANSAS,2017,24,0,6/11/2017
CONNECTICUT,2017,24,0,6/11/2017
DIST. OF COL.,2017,24,0,6/11/2017
NORTH DAKOTA,2017,24,0,6/11/2017
VIRGINIA,2017,24,2,6/11/2017
PUERTO RICO,2017,24,0,6/11/2017
TENNESSEE,2017,24,1,6/11/2017
DELAWARE,2017,24,0,6/11/2017
NEW HAMPSHIRE,2017,24,0,6/11/2017
WASHINGTON,2017,24,0,6/11/2017
SOUTH CAROLINA,2017,24,0,6/11/2017
MID. ATLANTIC,2017,24,2,6/11/2017
E.N. CENTRAL,2017,24,0,6/11/2017
WYOMING,2017,24,0,6/11/2017
MICHIGAN,2017,24,0,6/11/2017
OREGON,2017,24,0,6/11/2017
NORTH CAROLINA,2017,24,0,6/11/2017
MARYLAND,2017,24,4,6/11/2017
W.S. CENTRAL,2017,24,4,6/11/2017
NEW MEXICO,2017,24,0,6/11/2017
MOUNTAIN,2017,24,0,6/11/2017
C.N.M.I.,2017,24,0,6/11/2017
RHODE ISLAND,2017,24,0,6/11/2017
PENNSYLVANIA,2017,24,0,6/11/2017
IDAHO,2017,24,0,6/11/2017
SOUTH DAKOTA,2017,24,0,6/11/2017
MISSOURI,2017,24,6,6/11/2017
VERMONT,2017,24,0,6/11/2017
NEBRASKA,2017,24,0,6/11/2017
FLORIDA,2017,24,0,6/11/2017
TEXAS,2017,24,0,6/11/2017
PACIFIC,2017,24,0,6/11/2017
WISCONSIN,2017,24,0,6/11/2017
VIRGIN ISL.,2017,24,0,6/11/2017
WEST VIRGINIA,2017,24,0,6/11/2017
HAWAII,2017,24,0,6/11/2017
OHIO,2017,24,0,6/11/2017
AMER. SAMOA,2017,24,0,6/11/2017
E.S. CENTRAL,2017,24,3,6/11/2017
GEORGIA,2017,24,0,6/11/2017
MAINE,2017,24,0,6/11/2017
NEVADA,2017,24,0,6/11/2017
ALASKA,2017,24,0,6/11/2017
INDIANA,2017,24,0,6/11/2017
NEW ENGLAND,2017,24,0,6/11/2017
KENTUCKY,2017,24,2,6/11/2017
LOUISIANA,2017,24,0,6/11/2017
MINNESOTA,2017,24,0,6/11/2017
NEVADA,2017,25,0,6/18/2017
INDIANA,2017,25,0,6/18/2017
FLORIDA,2017,25,1,6/18/2017
DELAWARE,2017,25,1,6/18/2017
COLORADO,2017,25,0,6/18/2017
ARKANSAS,2017,25,10,6/18/2017
OHIO,2017,25,0,6/18/2017
NEW MEXICO,2017,25,0,6/18/2017
MASSACHUSETTS,2017,25,0,6/18/2017
ARIZONA,2017,25,0,6/18/2017
MARYLAND,2017,25,2,6/18/2017
SOUTH CAROLINA,2017,25,0,6/18/2017
GUAM,2017,25,0,6/18/2017
MOUNTAIN,2017,25,0,6/18/2017
MINNESOTA,2017,25,0,6/18/2017
VERMONT,2017,25,0,6/18/2017
NORTH DAKOTA,2017,25,0,6/18/2017
NEW ENGLAND,2017,25,0,6/18/2017
E.S. CENTRAL,2017,25,3,6/18/2017
WYOMING,2017,25,0,6/18/2017
MICHIGAN,2017,25,0,6/18/2017
LOUISIANA,2017,25,0,6/18/2017
PACIFIC,2017,25,0,6/18/2017
ALABAMA,2017,25,0,6/18/2017
VIRGINIA,2017,25,2,6/18/2017
S. ATLANTIC,2017,25,6,6/18/2017
E.N. CENTRAL,2017,25,0,6/18/2017
MONTANA,2017,25,0,6/18/2017
NEBRASKA,2017,25,0,6/18/2017
PENNSYLVANIA,2017,25,0,6/18/2017
CALIFORNIA,2017,25,0,6/18/2017
MAINE,2017,25,0,6/18/2017
UTAH,2017,25,0,6/18/2017
WEST VIRGINIA,2017,25,0,6/18/2017
IDAHO,2017,25,0,6/18/2017
RHODE ISLAND,2017,25,0,6/18/2017
PUERTO RICO,2017,25,0,6/18/2017
NEW JERSEY,2017,25,0,6/18/2017
ALASKA,2017,25,0,6/18/2017
NEW YORK CITY,2017,25,0,6/18/2017
KENTUCKY,2017,25,3,6/18/2017
TENNESSEE,2017,25,0,6/18/2017
W.S. CENTRAL,2017,25,10,6/18/2017
WISCONSIN,2017,25,0,6/18/2017
KANSAS,2017,25,0,6/18/2017
NEW HAMPSHIRE,2017,25,0,6/18/2017
NEW YORK,2017,25,1,6/18/2017
GEORGIA,2017,25,0,6/18/2017
TEXAS,2017,25,0,6/18/2017
VIRGIN ISL.,2017,25,0,6/18/2017
IOWA,2017,25,0,6/18/2017
ILLINOIS,2017,25,0,6/18/2017
W.N. CENTRAL,2017,25,5,6/18/2017
MID. ATLANTIC,2017,25,1,6/18/2017
UNITED STATES,2017,25,25,6/18/2017
CONNECTICUT,2017,25,0,6/18/2017
MISSISSIPPI,2017,25,0,6/18/2017
MISSOURI,2017,25,5,6/18/2017
OKLAHOMA,2017,25,0,6/18/2017
DIST. OF COL.,2017,25,0,6/18/2017
NORTH CAROLINA,2017,25,0,6/18/2017
SOUTH DAKOTA,2017,25,0,6/18/2017
NEW JERSEY,2017,26,0,6/25/2017
MISSISSIPPI,2017,26,0,6/25/2017
GUAM,2017,26,0,6/25/2017
VIRGINIA,2017,26,0,6/25/2017
S. ATLANTIC,2017,26,2,6/25/2017
ILLINOIS,2017,26,0,6/25/2017
NORTH DAKOTA,2017,26,0,6/25/2017
NEVADA,2017,26,0,6/25/2017
MISSOURI,2017,26,10,6/25/2017
WYOMING,2017,26,0,6/25/2017
OKLAHOMA,2017,26,0,6/25/2017
WASHINGTON,2017,26,0,6/25/2017
KANSAS,2017,26,0,6/25/2017
VERMONT,2017,26,0,6/25/2017
PACIFIC,2017,26,0,6/25/2017
AMER. SAMOA,2017,26,0,6/25/2017
ALASKA,2017,26,0,6/25/2017
MOUNTAIN,2017,26,0,6/25/2017
E.N. CENTRAL,2017,26,0,6/25/2017
W.N. CENTRAL,2017,26,10,6/25/2017
SOUTH CAROLINA,2017,26,0,6/25/2017
UTAH,2017,26,0,6/25/2017
WEST VIRGINIA,2017,26,0,6/25/2017
MINNESOTA,2017,26,0,6/25/2017
SOUTH DAKOTA,2017,26,0,6/25/2017
RHODE ISLAND,2017,26,0,6/25/2017
VIRGIN ISL.,2017,26,0,6/25/2017
UNITED STATES,2017,26,18,6/25/2017
LOUISIANA,2017,26,0,6/25/2017
E.S. CENTRAL,2017,26,1,6/25/2017
ALABAMA,2017,26,0,6/25/2017
MARYLAND,2017,26,1,6/25/2017
NEW MEXICO,2017,26,0,6/25/2017
NEW YORK CITY,2017,26,0,6/25/2017
DIST. OF COL.,2017,26,0,6/25/2017
MAINE,2017,26,0,6/25/2017
PENNSYLVANIA,2017,26,0,6/25/2017
C.N.M.I.,2017,26,0,6/25/2017
NEBRASKA,2017,26,0,6/25/2017
OHIO,2017,26,0,6/25/2017
HAWAII,2017,26,0,6/25/2017
FLORIDA,2017,26,0,6/25/2017
CALIFORNIA,2017,26,0,6/25/2017
IOWA,2017,26,0,6/25/2017
IDAHO,2017,26,0,6/25/2017
TENNESSEE,2017,26,1,6/25/2017
ARIZONA,2017,26,0,6/25/2017
CONNECTICUT,2017,26,0,6/25/2017
INDIANA,2017,26,0,6/25/2017
PUERTO RICO,2017,26,0,6/25/2017
W.S. CENTRAL,2017,26,5,6/25/2017
NEW HAMPSHIRE,2017,26,0,6/25/2017
NORTH CAROLINA,2017,26,0,6/25/2017
OREGON,2017,26,0,6/25/2017
ARKANSAS,2017,26,5,6/25/2017
MID. ATLANTIC,2017,26,0,6/25/2017
MICHIGAN,2017,26,0,6/25/2017
WISCONSIN,2017,26,0,6/25/2017
NEW ENGLAND,2017,26,0,6/25/2017
NEW YORK,2017,26,0,6/25/2017
KENTUCKY,2017,26,0,6/25/2017
GEORGIA,2017,26,0,6/25/2017
COLORADO,2017,26,0,6/25/2017
TEXAS,2017,26,0,6/25/2017
MONTANA,2017,26,0,6/25/2017
MASSACHUSETTS,2017,26,0,6/25/2017
DELAWARE,2017,26,1,6/25/2017
MINNESOTA,2017,27,0,7/2/2017
TENNESSEE,2017,27,0,7/2/2017
NEBRASKA,2017,27,0,7/2/2017
RHODE ISLAND,2017,27,0,7/2/2017
PUERTO RICO,2017,27,0,7/2/2017
NEVADA,2017,27,0,7/2/2017
NORTH CAROLINA,2017,27,0,7/2/2017
UNITED STATES,2017,27,16,7/2/2017
MASSACHUSETTS,2017,27,0,7/2/2017
MARYLAND,2017,27,0,7/2/2017
DELAWARE,2017,27,0,7/2/2017
C.N.M.I.,2017,27,0,7/2/2017
GUAM,2017,27,0,7/2/2017
OHIO,2017,27,0,7/2/2017
WASHINGTON,2017,27,0,7/2/2017
NEW HAMPSHIRE,2017,27,0,7/2/2017
LOUISIANA,2017,27,0,7/2/2017
MISSISSIPPI,2017,27,0,7/2/2017
OKLAHOMA,2017,27,0,7/2/2017
COLORADO,2017,27,0,7/2/2017
HAWAII,2017,27,0,7/2/2017
TEXAS,2017,27,0,7/2/2017
MONTANA,2017,27,0,7/2/2017
WYOMING,2017,27,0,7/2/2017
ARKANSAS,2017,27,4,7/2/2017
INDIANA,2017,27,0,7/2/2017
FLORIDA,2017,27,0,7/2/2017
WISCONSIN,2017,27,0,7/2/2017
