month,year,,average_temp
8,1959,NORTH DAKOTA,70.1
8,1959,OHIO,73.9
8,1959,OKLAHOMA,79.6
8,1959,OREGON,64.4
8,1959,PENNSYLVANIA,71.5
8,1959,RHODE ISLAND,71.4
8,1959,SOUTH CAROLINA,79.5
8,1959,SOUTH DAKOTA,73.7
8,1959,TENNESSEE,76.8
8,1959,TEXAS,81
8,1959,UTAH,71.2
8,1959,VERMONT,67.7
8,1959,VIRGINIA,75.4
8,1959,WASHINGTON,63
8,1959,WEST VIRGINIA,73.1
8,1959,WISCONSIN,69.2
8,1959,WYOMING,64.6
9,1959,ALABAMA,77.4
9,1959,ARIZONA,73.8
9,1959,ARKANSAS,76.5
9,1959,CALIFORNIA,70.4
9,1959,COLORADO,60.9
9,1959,CONNECTICUT,68.2
9,1959,DELAWARE,73
9,1959,FLORIDA,79.9
9,1959,GEORGIA,77
9,1959,IDAHO,57.1
9,1959,ILLINOIS,72.4
9,1959,INDIANA,72.2
9,1959,IOWA,69
9,1959,KANSAS,73.7
9,1959,KENTUCKY,73.6
9,1959,LOUISIANA,79.5
9,1959,MAINE,61.2
9,1959,MARYLAND,72.8
9,1959,MASSACHUSETTS,67
9,1959,MICHIGAN,66
9,1959,MINNESOTA,63.6
9,1959,MISSISSIPPI,77.9
9,1959,MISSOURI,73.6
9,1959,MONTANA,57.6
9,1959,NEBRASKA,68.4
9,1959,NEVADA,64.4
9,1959,NEW HAMPSHIRE,63.4
9,1959,NEW JERSEY,71.1
9,1959,NEW MEXICO,67.9
9,1959,NEW YORK,66.6
9,1959,NORTH CAROLINA,73.9
9,1959,NORTH DAKOTA,62.6
9,1959,OHIO,71
9,1959,OKLAHOMA,77
9,1959,OREGON,58.8
9,1959,PENNSYLVANIA,68.4
9,1959,RHODE ISLAND,68.4
9,1959,SOUTH CAROLINA,76.6
9,1959,SOUTH DAKOTA,66.8
9,1959,TENNESSEE,74.1
9,1959,TEXAS,79.6
9,1959,UTAH,64
9,1959,VERMONT,63.4
9,1959,VIRGINIA,72
9,1959,WASHINGTON,57.7
9,1959,WEST VIRGINIA,70
9,1959,WISCONSIN,65
9,1959,WYOMING,58
10,1959,ALABAMA,70.4
10,1959,ARIZONA,66.3
10,1959,ARKANSAS,67.4
10,1959,CALIFORNIA,64.6
10,1959,COLORADO,49.8
10,1959,CONNECTICUT,58.8
10,1959,DELAWARE,65
10,1959,FLORIDA,77.4
10,1959,GEORGIA,70.2
10,1959,IDAHO,48.1
10,1959,ILLINOIS,60.4
10,1959,INDIANA,60.6
10,1959,IOWA,54.8
10,1959,KANSAS,60
10,1959,KENTUCKY,64
10,1959,LOUISIANA,73.6
10,1959,MAINE,50.8
10,1959,MARYLAND,64.1
10,1959,MASSACHUSETTS,57.4
10,1959,MICHIGAN,53.2
10,1959,MINNESOTA,48.6
10,1959,MISSISSIPPI,71
10,1959,MISSOURI,61.8
10,1959,MONTANA,46.2
10,1959,NEBRASKA,53.8
10,1959,NEVADA,55.8
10,1959,NEW HAMPSHIRE,52.8
10,1959,NEW JERSEY,62.8
10,1959,NEW MEXICO,59.1
10,1959,NEW YORK,56.1
10,1959,NORTH CAROLINA,66.2
10,1959,NORTH DAKOTA,46.6
10,1959,OHIO,60.1
10,1959,OKLAHOMA,65.8
10,1959,OREGON,52.1
10,1959,PENNSYLVANIA,58.9
10,1959,RHODE ISLAND,59
10,1959,SOUTH CAROLINA,69.2
10,1959,SOUTH DAKOTA,50.8
10,1959,TENNESSEE,65.8
10,1959,TEXAS,71.2
10,1959,UTAH,54
10,1959,VERMONT,52.6
10,1959,VIRGINIA,63.2
10,1959,WASHINGTON,50.6
10,1959,WEST VIRGINIA,60.6
10,1959,WISCONSIN,51.2
10,1959,WYOMING,46.2
11,1959,ALABAMA,58.8
11,1959,ARIZONA,55.4
11,1959,ARKANSAS,53.2
11,1959,CALIFORNIA,56.9
11,1959,COLORADO,38.4
11,1959,CONNECTICUT,46.9
11,1959,DELAWARE,52.8
11,1959,FLORIDA,70.2
11,1959,GEORGIA,59.8
11,1959,IDAHO,37.1
11,1959,ILLINOIS,43.4
11,1959,INDIANA,44.6
11,1959,IOWA,37.3
11,1959,KANSAS,45
11,1959,KENTUCKY,50
11,1959,LOUISIANA,61.6
11,1959,MAINE,38.2
11,1959,MARYLAND,51.4
11,1959,MASSACHUSETTS,45.5
11,1959,MICHIGAN,37
11,1959,MINNESOTA,29.6
11,1959,MISSISSIPPI,58.6
11,1959,MISSOURI,45.9
11,1959,MONTANA,32.4
11,1959,NEBRASKA,38.6
11,1959,NEVADA,45.9
11,1959,NEW HAMPSHIRE,40.4
11,1959,NEW JERSEY,50.2
11,1959,NEW MEXICO,47
11,1959,NEW YORK,42.2
11,1959,NORTH CAROLINA,55.4
11,1959,NORTH DAKOTA,28.8
11,1959,OHIO,45.2
11,1959,OKLAHOMA,50.8
11,1959,OREGON,43.3
11,1959,PENNSYLVANIA,45.2
11,1959,RHODE ISLAND,47.4
11,1959,SOUTH CAROLINA,59
11,1959,SOUTH DAKOTA,33.5
11,1959,TENNESSEE,52.4
11,1959,TEXAS,57
11,1959,UTAH,42.6
11,1959,VERMONT,39.4
11,1959,VIRGINIA,51.3
11,1959,WASHINGTON,40.4
11,1959,WEST VIRGINIA,47.6
11,1959,WISCONSIN,32.9
11,1959,WYOMING,33.4
12,1959,ALABAMA,49.1
12,1959,ARIZONA,46.1
12,1959,ARKANSAS,44.6
12,1959,CALIFORNIA,48
12,1959,COLORADO,31
12,1959,CONNECTICUT,36.4
12,1959,DELAWARE,42.2
12,1959,FLORIDA,61.1
12,1959,GEORGIA,50.3
12,1959,IDAHO,27.5
12,1959,ILLINOIS,34.8
12,1959,INDIANA,35.6
12,1959,IOWA,29.4
12,1959,KANSAS,37.2
12,1959,KENTUCKY,40.4
12,1959,LOUISIANA,52.5
12,1959,MAINE,27.4
12,1959,MARYLAND,41
12,1959,MASSACHUSETTS,35.4
12,1959,MICHIGAN,28.5
12,1959,MINNESOTA,21.2
12,1959,MISSISSIPPI,48.9
12,1959,MISSOURI,37.5
12,1959,MONTANA,26
12,1959,NEBRASKA,31.4
12,1959,NEVADA,35.3
12,1959,NEW HAMPSHIRE,30
12,1959,NEW JERSEY,39.2
12,1959,NEW MEXICO,38.3
12,1959,NEW YORK,31.2
12,1959,NORTH CAROLINA,45.6
12,1959,NORTH DAKOTA,21.4
12,1959,OHIO,36
12,1959,OKLAHOMA,43
12,1959,OREGON,34.5
12,1959,PENNSYLVANIA,34.6
12,1959,RHODE ISLAND,37.7
12,1959,SOUTH CAROLINA,49.3
12,1959,SOUTH DAKOTA,26.4
12,1959,TENNESSEE,42.9
12,1959,TEXAS,48.8
12,1959,UTAH,32.4
12,1959,VERMONT,28.4
12,1959,VIRGINIA,41.6
12,1959,WASHINGTON,32.8
12,1959,WEST VIRGINIA,37.9
12,1959,WISCONSIN,24.8
12,1959,WYOMING,25.8
1,1960,ALABAMA,45.7
1,1960,ARIZONA,39.4
1,1960,ARKANSAS,41.9
1,1960,CALIFORNIA,42.2
1,1960,COLORADO,25.4
1,1960,CONNECTICUT,29.2
1,1960,DELAWARE,37.2
1,1960,FLORIDA,57.4
1,1960,GEORGIA,46.8
1,1960,IDAHO,21.6
1,1960,ILLINOIS,32
1,1960,INDIANA,32.7
1,1960,IOWA,25
1,1960,KANSAS,32
1,1960,KENTUCKY,37.2
1,1960,LOUISIANA,49.4
1,1960,MAINE,18.7
1,1960,MARYLAND,36.6
1,1960,MASSACHUSETTS,28.2
1,1960,MICHIGAN,24.9
1,1960,MINNESOTA,16.2
1,1960,MISSISSIPPI,45.6
1,1960,MISSOURI,34.4
1,1960,MONTANA,21.7
1,1960,NEBRASKA,25.8
1,1960,NEVADA,28.8
1,1960,NEW HAMPSHIRE,22.2
1,1960,NEW JERSEY,33.8
1,1960,NEW MEXICO,33
1,1960,NEW YORK,24.1
1,1960,NORTH CAROLINA,41.6
1,1960,NORTH DAKOTA,15.2
1,1960,OHIO,32.4
1,1960,OKLAHOMA,39.4
1,1960,OREGON,29.4
1,1960,PENNSYLVANIA,30
1,1960,RHODE ISLAND,30.6
1,1960,SOUTH CAROLINA,45.2
1,1960,SOUTH DAKOTA,22
1,1960,TENNESSEE,39.8
1,1960,TEXAS,46.2
1,1960,UTAH,25.4
1,1960,VERMONT,19.8
1,1960,VIRGINIA,37.6
1,1960,WASHINGTON,28.4
1,1960,WEST VIRGINIA,34.2
1,1960,WISCONSIN,21.6
1,1960,WYOMING,21.8
2,1960,ALABAMA,44.4
2,1960,ARIZONA,38.2
2,1960,ARKANSAS,39
2,1960,CALIFORNIA,42.2
2,1960,COLORADO,20.4
2,1960,CONNECTICUT,29.2
2,1960,DELAWARE,35.9
2,1960,FLORIDA,57.2
2,1960,GEORGIA,46.2
2,1960,IDAHO,20.4
2,1960,ILLINOIS,27.2
2,1960,INDIANA,28.8
2,1960,IOWA,18.8
2,1960,KANSAS,26.4
2,1960,KENTUCKY,34.2
2,1960,LOUISIANA,47
2,1960,MAINE,19.2
2,1960,MARYLAND,34.9
2,1960,MASSACHUSETTS,27.8
2,1960,MICHIGAN,21
2,1960,MINNESOTA,10.8
2,1960,MISSISSIPPI,43.4
2,1960,MISSOURI,30.2
2,1960,MONTANA,17
2,1960,NEBRASKA,18.8
2,1960,NEVADA,28.9
2,1960,NEW HAMPSHIRE,21.9
2,1960,NEW JERSEY,33.1
2,1960,NEW MEXICO,31.2
2,1960,NEW YORK,22.7
2,1960,NORTH CAROLINA,40.5
2,1960,NORTH DAKOTA,8.8
2,1960,OHIO,29.1
2,1960,OKLAHOMA,35.4
2,1960,OREGON,30.2
2,1960,PENNSYLVANIA,28.5
2,1960,RHODE ISLAND,30.6
2,1960,SOUTH CAROLINA,44.4
2,1960,SOUTH DAKOTA,15
2,1960,TENNESSEE,37.2
2,1960,TEXAS,43.9
2,1960,UTAH,24
2,1960,VERMONT,19.4
2,1960,VIRGINIA,36
2,1960,WASHINGTON,29.3
2,1960,WEST VIRGINIA,31.8
2,1960,WISCONSIN,17.2
2,1960,WYOMING,17.3
3,1960,ALABAMA,44.8
3,1960,ARIZONA,46.6
3,1960,ARKANSAS,39.2
3,1960,CALIFORNIA,48
3,1960,COLORADO,26.1
3,1960,CONNECTICUT,30.2
3,1960,DELAWARE,34.3
3,1960,FLORIDA,58
3,1960,GEORGIA,45.6
3,1960,IDAHO,27.2
3,1960,ILLINOIS,25.7
3,1960,INDIANA,26.6
3,1960,IOWA,19.2
3,1960,KANSAS,28.4
3,1960,KENTUCKY,31.6
3,1960,LOUISIANA,49.1
3,1960,MAINE,23.1
3,1960,MARYLAND,33.3
3,1960,MASSACHUSETTS,29.2
3,1960,MICHIGAN,20.3
3,1960,MINNESOTA,14.1
3,1960,MISSISSIPPI,44.4
3,1960,MISSOURI,29.4
3,1960,MONTANA,22.8
3,1960,NEBRASKA,22
3,1960,NEVADA,37
3,1960,NEW HAMPSHIRE,24.1
3,1960,NEW JERSEY,32.4
3,1960,NEW MEXICO,38.6
3,1960,NEW YORK,23
3,1960,NORTH CAROLINA,38.6
3,1960,NORTH DAKOTA,13.4
3,1960,OHIO,26.6
3,1960,OKLAHOMA,37.4
3,1960,OREGON,36.2
3,1960,PENNSYLVANIA,26.6
3,1960,RHODE ISLAND,31.7
3,1960,SOUTH CAROLINA,43.2
3,1960,SOUTH DAKOTA,17.4
3,1960,TENNESSEE,35.6
3,1960,TEXAS,47.2
3,1960,UTAH,32.5
3,1960,VERMONT,22
3,1960,VIRGINIA,33.8
3,1960,WASHINGTON,35.6
3,1960,WEST VIRGINIA,29.1
3,1960,WISCONSIN,18.2
3,1960,WYOMING,23
4,1960,ALABAMA,54.7
4,1960,ARIZONA,55.6
4,1960,ARKANSAS,51.1
4,1960,CALIFORNIA,53.4
4,1960,COLORADO,38.8
4,1960,CONNECTICUT,38.8
4,1960,DELAWARE,44.7
4,1960,FLORIDA,64.3
4,1960,GEORGIA,54.6
4,1960,IDAHO,36.9
4,1960,ILLINOIS,39.9
4,1960,INDIANA,39.9
4,1960,IOWA,34.7
4,1960,KANSAS,44
4,1960,KENTUCKY,44.4
4,1960,LOUISIANA,59.6
4,1960,MAINE,30.5
4,1960,MARYLAND,44.4
4,1960,MASSACHUSETTS,37.3
4,1960,MICHIGAN,32
4,1960,MINNESOTA,28.4
4,1960,MISSISSIPPI,55.5
4,1960,MISSOURI,43.2
4,1960,MONTANA,33.6
4,1960,NEBRASKA,37.6
4,1960,NEVADA,45.2
4,1960,NEW HAMPSHIRE,32.6
4,1960,NEW JERSEY,42.1
4,1960,NEW MEXICO,48.8
4,1960,NEW YORK,33.8
4,1960,NORTH CAROLINA,49
4,1960,NORTH DAKOTA,28.6
4,1960,OHIO,39.4
4,1960,OKLAHOMA,50.9
4,1960,OREGON,41.8
4,1960,PENNSYLVANIA,38
4,1960,RHODE ISLAND,38.7
4,1960,SOUTH CAROLINA,53
4,1960,SOUTH DAKOTA,32.8
4,1960,TENNESSEE,47.3
4,1960,TEXAS,58.6
4,1960,UTAH,43
4,1960,VERMONT,31.4
4,1960,VIRGINIA,45
4,1960,WASHINGTON,41.3
4,1960,WEST VIRGINIA,41
4,1960,WISCONSIN,31.4
4,1960,WYOMING,35.2
5,1960,ALABAMA,65.9
5,1960,ARIZONA,61.8
5,1960,ARKANSAS,64.4
5,1960,CALIFORNIA,57.4
5,1960,COLORADO,48.2
5,1960,CONNECTICUT,53.4
5,1960,DELAWARE,59
5,1960,FLORIDA,71.6
5,1960,GEORGIA,66.6
5,1960,IDAHO,44.6
5,1960,ILLINOIS,57
5,1960,INDIANA,56.4
5,1960,IOWA,54.4
5,1960,KANSAS,59.5
5,1960,KENTUCKY,59.8
5,1960,LOUISIANA,69.4
5,1960,MAINE,46.7
5,1960,MARYLAND,58.8
5,1960,MASSACHUSETTS,52.2
5,1960,MICHIGAN,48.8
5,1960,MINNESOTA,47.6
5,1960,MISSISSIPPI,67
5,1960,MISSOURI,59.5
5,1960,MONTANA,44.8
5,1960,NEBRASKA,53.6
5,1960,NEVADA,51.1
5,1960,NEW HAMPSHIRE,49.1
5,1960,NEW JERSEY,56.5
5,1960,NEW MEXICO,56.3
5,1960,NEW YORK,51.4
5,1960,NORTH CAROLINA,63.1
5,1960,NORTH DAKOTA,47.4
5,1960,OHIO,55.6
5,1960,OKLAHOMA,64.2
5,1960,OREGON,46.1
5,1960,PENNSYLVANIA,53.8
5,1960,RHODE ISLAND,52.3
5,1960,SOUTH CAROLINA,66.6
5,1960,SOUTH DAKOTA,50.5
5,1960,TENNESSEE,61.4
5,1960,TEXAS,69
5,1960,UTAH,50.9
5,1960,VERMONT,49.4
5,1960,VIRGINIA,59.6
5,1960,WASHINGTON,47
5,1960,WEST VIRGINIA,56.2
5,1960,WISCONSIN,48.9
5,1960,WYOMING,45.1
6,1960,ALABAMA,72.6
6,1960,ARIZONA,71.6
6,1960,ARKANSAS,71.2
6,1960,CALIFORNIA,66.6
6,1960,COLORADO,57
6,1960,CONNECTICUT,61.8
6,1960,DELAWARE,66
6,1960,FLORIDA,76
6,1960,GEORGIA,72.8
6,1960,IDAHO,53.2
6,1960,ILLINOIS,64.5
6,1960,INDIANA,63.6
6,1960,IOWA,62.8
6,1960,KANSAS,67.5
6,1960,KENTUCKY,66.4
6,1960,LOUISIANA,75.9
6,1960,MAINE,58.2
6,1960,MARYLAND,65.4
6,1960,MASSACHUSETTS,61.2
6,1960,MICHIGAN,57.5
6,1960,MINNESOTA,58
6,1960,MISSISSIPPI,73.8
6,1960,MISSOURI,67.1
6,1960,MONTANA,54
6,1960,NEBRASKA,62.2
6,1960,NEVADA,61.4
6,1960,NEW HAMPSHIRE,59
6,1960,NEW JERSEY,64.1
6,1960,NEW MEXICO,65.3
6,1960,NEW YORK,59.9
6,1960,NORTH CAROLINA,69.5
6,1960,NORTH DAKOTA,57.8
6,1960,OHIO,62.8
6,1960,OKLAHOMA,71.9
6,1960,OREGON,53.6
6,1960,PENNSYLVANIA,60.7
6,1960,RHODE ISLAND,61.4
6,1960,SOUTH CAROLINA,73
6,1960,SOUTH DAKOTA,59.9
6,1960,TENNESSEE,68.2
6,1960,TEXAS,76.4
6,1960,UTAH,60.9
6,1960,VERMONT,59.2
6,1960,VIRGINIA,65.9
6,1960,WASHINGTON,53.6
6,1960,WEST VIRGINIA,62.8
6,1960,WISCONSIN,57.4
6,1960,WYOMING,54.4
7,1960,ALABAMA,79.2
7,1960,ARIZONA,79.6
7,1960,ARKANSAS,77.4
7,1960,CALIFORNIA,75.1
7,1960,COLORADO,64.6
7,1960,CONNECTICUT,67.2
7,1960,DELAWARE,72.2
7,1960,FLORIDA,80.1
7,1960,GEORGIA,78.4
7,1960,IDAHO,63.9
7,1960,ILLINOIS,71.4
7,1960,INDIANA,70.2
7,1960,IOWA,69.3
7,1960,KANSAS,74.4
7,1960,KENTUCKY,72.8
7,1960,LOUISIANA,82
7,1960,MAINE,62.6
7,1960,MARYLAND,71.6
7,1960,MASSACHUSETTS,66.4
7,1960,MICHIGAN,63.6
7,1960,MINNESOTA,65.2
7,1960,MISSISSIPPI,80.4
7,1960,MISSOURI,73.4
7,1960,MONTANA,64.1
7,1960,NEBRASKA,70.1
7,1960,NEVADA,71.3
7,1960,NEW HAMPSHIRE,63.2
7,1960,NEW JERSEY,70.2
7,1960,NEW MEXICO,71.2
7,1960,NEW YORK,64.4
7,1960,NORTH CAROLINA,74.6
7,1960,NORTH DAKOTA,66.4
7,1960,OHIO,68.9
7,1960,OKLAHOMA,78.3
7,1960,OREGON,63.6
7,1960,PENNSYLVANIA,66.4
7,1960,RHODE ISLAND,67.3
7,1960,SOUTH CAROLINA,78.1
7,1960,SOUTH DAKOTA,69.2
7,1960,TENNESSEE,74.7
7,1960,TEXAS,81.4
7,1960,UTAH,70.3
7,1960,VERMONT,62.4
7,1960,VIRGINIA,72
7,1960,WASHINGTON,62.7
7,1960,WEST VIRGINIA,68.6
7,1960,WISCONSIN,64.2
7,1960,WYOMING,63.4
8,1960,ALABAMA,80.1
8,1960,ARIZONA,80.2
8,1960,ARKANSAS,79.2
8,1960,CALIFORNIA,75.6
8,1960,COLORADO,66.4
8,1960,CONNECTICUT,68.8
8,1960,DELAWARE,74.4
8,1960,FLORIDA,81.2
8,1960,GEORGIA,79.5
8,1960,IDAHO,65
8,1960,ILLINOIS,73.8
8,1960,INDIANA,72.7
8,1960,IOWA,72.1
8,1960,KANSAS,76.8
8,1960,KENTUCKY,75.2
8,1960,LOUISIANA,82
8,1960,MAINE,64
8,1960,MARYLAND,74
8,1960,MASSACHUSETTS,67.8
8,1960,MICHIGAN,66.3
8,1960,MINNESOTA,68.7
8,1960,MISSISSIPPI,81.2
8,1960,MISSOURI,75.8
8,1960,MONTANA,66.2
8,1960,NEBRASKA,73.1
8,1960,NEVADA,72
8,1960,NEW HAMPSHIRE,64.4
8,1960,NEW JERSEY,72
8,1960,NEW MEXICO,71.6
8,1960,NEW YORK,65.9
8,1960,NORTH CAROLINA,76.1
8,1960,NORTH DAKOTA,69.9
8,1960,OHIO,71.2
8,1960,OKLAHOMA,79.4
8,1960,OREGON,64.9
8,1960,PENNSYLVANIA,68.6
8,1960,RHODE ISLAND,68.9
8,1960,SOUTH CAROLINA,79.3
8,1960,SOUTH DAKOTA,72.8
8,1960,TENNESSEE,76.6
8,1960,TEXAS,81.4
8,1960,UTAH,71.6
8,1960,VERMONT,63.2
8,1960,VIRGINIA,74.1
8,1960,WASHINGTON,64.3
8,1960,WEST VIRGINIA,71
8,1960,WISCONSIN,67.4
8,1960,WYOMING,65
9,1960,ALABAMA,76.8
9,1960,ARIZONA,76.8
9,1960,ARKANSAS,76.9
9,1960,CALIFORNIA,72.4
9,1960,COLORADO,62.8
9,1960,CONNECTICUT,65
9,1960,DELAWARE,71.6
9,1960,FLORIDA,80
9,1960,GEORGIA,76.9
9,1960,IDAHO,59
9,1960,ILLINOIS,72.2
9,1960,INDIANA,71.4
9,1960,IOWA,68.4
9,1960,KANSAS,73.8
9,1960,KENTUCKY,73.1
9,1960,LOUISIANA,78.8
9,1960,MAINE,59.8
9,1960,MARYLAND,71.3
9,1960,MASSACHUSETTS,63.8
9,1960,MICHIGAN,63.6
9,1960,MINNESOTA,63.4
9,1960,MISSISSIPPI,77.6
9,1960,MISSOURI,74
9,1960,MONTANA,59
9,1960,NEBRASKA,68.6
9,1960,NEVADA,67.3
9,1960,NEW HAMPSHIRE,60.8
9,1960,NEW JERSEY,68.8
9,1960,NEW MEXICO,68.9
9,1960,NEW YORK,63.2
9,1960,NORTH CAROLINA,73.4
9,1960,NORTH DAKOTA,63.6
9,1960,OHIO,69.6
9,1960,OKLAHOMA,77
9,1960,OREGON,60.4
9,1960,PENNSYLVANIA,66.5
9,1960,RHODE ISLAND,64.9
9,1960,SOUTH CAROLINA,76.6
9,1960,SOUTH DAKOTA,66.4
9,1960,TENNESSEE,74
9,1960,TEXAS,78.7
9,1960,UTAH,66.8
9,1960,VERMONT,60
9,1960,VIRGINIA,71.2
9,1960,WASHINGTON,59
9,1960,WEST VIRGINIA,69
9,1960,WISCONSIN,63.8
9,1960,WYOMING,59.4
10,1960,ALABAMA,69.8
10,1960,ARIZONA,66.9
10,1960,ARKANSAS,68.9
10,1960,CALIFORNIA,65
10,1960,COLORADO,53
10,1960,CONNECTICUT,55.8
10,1960,DELAWARE,61.7
10,1960,FLORIDA,76.6
10,1960,GEORGIA,70.4
10,1960,IDAHO,50.6
10,1960,ILLINOIS,62.5
10,1960,INDIANA,61.6
10,1960,IOWA,58
10,1960,KANSAS,64.2
10,1960,KENTUCKY,64.1
10,1960,LOUISIANA,73.1
10,1960,MAINE,49.2
10,1960,MARYLAND,61.4
10,1960,MASSACHUSETTS,54.5
10,1960,MICHIGAN,54.1
10,1960,MINNESOTA,52.2
10,1960,MISSISSIPPI,70.4
10,1960,MISSOURI,64.8
10,1960,MONTANA,50.2
10,1960,NEBRASKA,58.4
10,1960,NEVADA,57.7
10,1960,NEW HAMPSHIRE,50.7
10,1960,NEW JERSEY,59.3
10,1960,NEW MEXICO,59.6
10,1960,NEW YORK,53.8
10,1960,NORTH CAROLINA,65.4
10,1960,NORTH DAKOTA,52.2
10,1960,OHIO,59.9
10,1960,OKLAHOMA,68.8
10,1960,OREGON,53.8
10,1960,PENNSYLVANIA,56.5
10,1960,RHODE ISLAND,56.2
10,1960,SOUTH CAROLINA,69.5
10,1960,SOUTH DAKOTA,55.4
10,1960,TENNESSEE,65.5
10,1960,TEXAS,72.1
10,1960,UTAH,56.4
10,1960,VERMONT,50.2
10,1960,VIRGINIA,62.1
10,1960,WASHINGTON,52.6
10,1960,WEST VIRGINIA,59.8
10,1960,WISCONSIN,53.3
10,1960,WYOMING,49.6
11,1960,ALABAMA,59.2
11,1960,ARIZONA,55
11,1960,ARKANSAS,56.9
11,1960,CALIFORNIA,53.8
11,1960,COLORADO,40.8
11,1960,CONNECTICUT,46.6
11,1960,DELAWARE,51.2
11,1960,FLORIDA,70.4
11,1960,GEORGIA,60.6
11,1960,IDAHO,38
11,1960,ILLINOIS,48.5
11,1960,INDIANA,48.2
11,1960,IOWA,44.8
11,1960,KANSAS,50.8
11,1960,KENTUCKY,51.6
11,1960,LOUISIANA,63.9
11,1960,MAINE,39
11,1960,MARYLAND,50.7
11,1960,MASSACHUSETTS,45.4
11,1960,MICHIGAN,42.6
11,1960,MINNESOTA,38.4
11,1960,MISSISSIPPI,59.8
11,1960,MISSOURI,51.6
11,1960,MONTANA,37.2
11,1960,NEBRASKA,44.8
11,1960,NEVADA,44.8
11,1960,NEW HAMPSHIRE,40.6
11,1960,NEW JERSEY,49.2
11,1960,NEW MEXICO,48.4
11,1960,NEW YORK,43.2
11,1960,NORTH CAROLINA,55.2
11,1960,NORTH DAKOTA,36.4
11,1960,OHIO,47.5
11,1960,OKLAHOMA,56.8
11,1960,OREGON,43
11,1960,PENNSYLVANIA,45.2
11,1960,RHODE ISLAND,47.6
11,1960,SOUTH CAROLINA,59.4
11,1960,SOUTH DAKOTA,41.3
11,1960,TENNESSEE,53.4
11,1960,TEXAS,62.1
11,1960,UTAH,43.3
11,1960,VERMONT,40.1
11,1960,VIRGINIA,51.5
11,1960,WASHINGTON,42.3
11,1960,WEST VIRGINIA,48.1
11,1960,WISCONSIN,40.6
11,1960,WYOMING,36.2
12,1960,ALABAMA,47.6
12,1960,ARIZONA,44.8
12,1960,ARKANSAS,44
12,1960,CALIFORNIA,45.6
12,1960,COLORADO,29.6
12,1960,CONNECTICUT,33.3
12,1960,DELAWARE,38
12,1960,FLORIDA,60.4
12,1960,GEORGIA,48.6
12,1960,IDAHO,27.7
12,1960,ILLINOIS,34
12,1960,INDIANA,33.6
12,1960,IOWA,30.2
12,1960,KANSAS,37.2
12,1960,KENTUCKY,37.5
12,1960,LOUISIANA,53.1
12,1960,MAINE,26.2
12,1960,MARYLAND,37.1
12,1960,MASSACHUSETTS,32.4
12,1960,MICHIGAN,28.6
12,1960,MINNESOTA,21
12,1960,MISSISSIPPI,48.2
12,1960,MISSOURI,37.7
12,1960,MONTANA,25.9
12,1960,NEBRASKA,31.6
12,1960,NEVADA,35.6
12,1960,NEW HAMPSHIRE,27.2
12,1960,NEW JERSEY,35.8
12,1960,NEW MEXICO,36.9
12,1960,NEW YORK,29.6
12,1960,NORTH CAROLINA,42.7
12,1960,NORTH DAKOTA,20.2
12,1960,OHIO,32.9
12,1960,OKLAHOMA,43.5
12,1960,OREGON,34.6
12,1960,PENNSYLVANIA,31
12,1960,RHODE ISLAND,35.1
12,1960,SOUTH CAROLINA,46.9
12,1960,SOUTH DAKOTA,26.2
12,1960,TENNESSEE,40.2
12,1960,TEXAS,49.5
12,1960,UTAH,32.7
12,1960,VERMONT,26.6
12,1960,VIRGINIA,38.4
12,1960,WASHINGTON,32.8
12,1960,WEST VIRGINIA,33.8
12,1960,WISCONSIN,25.5
12,1960,WYOMING,24.6
1,1961,ALABAMA,40.5
1,1961,ARIZONA,40.8
1,1961,ARKANSAS,36.8
1,1961,CALIFORNIA,43.6
1,1961,COLORADO,24.3
1,1961,CONNECTICUT,21.6
1,1961,DELAWARE,28.2
1,1961,FLORIDA,54
1,1961,GEORGIA,41.7
1,1961,IDAHO,24
1,1961,ILLINOIS,25
1,1961,INDIANA,24.2
1,1961,IOWA,20.4
1,1961,KANSAS,30.4
1,1961,KENTUCKY,29.2
1,1961,LOUISIANA,45.5
1,1961,MAINE,12.2
1,1961,MARYLAND,27.4
1,1961,MASSACHUSETTS,20.6
1,1961,MICHIGAN,17.6
1,1961,MINNESOTA,9.4
1,1961,MISSISSIPPI,41
1,1961,MISSOURI,29.4
1,1961,MONTANA,23.2
1,1961,NEBRASKA,25.4
1,1961,NEVADA,32.4
1,1961,NEW HAMPSHIRE,14
1,1961,NEW JERSEY,24.9
1,1961,NEW MEXICO,31
1,1961,NEW YORK,16.8
1,1961,NORTH CAROLINA,35.6
1,1961,NORTH DAKOTA,12.6
1,1961,OHIO,22.8
1,1961,OKLAHOMA,35.8
1,1961,OREGON,33.4
1,1961,PENNSYLVANIA,20.4
1,1961,RHODE ISLAND,24
1,1961,SOUTH CAROLINA,40.2
1,1961,SOUTH DAKOTA,18.6
1,1961,TENNESSEE,33
1,1961,TEXAS,42.2
1,1961,UTAH,27.4
1,1961,VERMONT,12.4
1,1961,VIRGINIA,30
1,1961,WASHINGTON,31
1,1961,WEST VIRGINIA,24.8
1,1961,WISCONSIN,14.8
1,1961,WYOMING,20.8
2,1961,ALABAMA,45.6
2,1961,ARIZONA,44
2,1961,ARKANSAS,41.2
2,1961,CALIFORNIA,45.8
2,1961,COLORADO,27.1
2,1961,CONNECTICUT,23.9
2,1961,DELAWARE,31.6
